Date,Price,Open,High,Low,Vol.,Change %
30-Mar-21,58771.3,57614.60,59366.90,57077.10,86.21K,2.00%
29-Mar-21,57616.2,55764.70,58392.60,54951.10,107.91K,3.32%
28-Mar-21,55765.2,55856.90,56504.20,54711.30,58.71K,-0.17%
27-Mar-21,55862.9,55033.80,56531.10,54010.20,73.87K,1.50%
26-Mar-21,55036.1,51317.40,55074.10,51302.00,100.30K,7.24%
25-Mar-21,51322.3,52330.00,53175.40,50441.30,143.35K,-1.92%
24-Mar-21,52325.4,54309.10,57169.40,51725.40,137.91K,-3.91%
23-Mar-21,54452.5,54117.50,55813.80,52992.30,84.84K,0.54%
22-Mar-21,54158.3,57379.30,58379.90,53784.20,95.53K,-5.62%
21-Mar-21,57383.8,58097.40,58583.80,55583.30,77.47K,-1.22%
20-Mar-21,58093.4,58084.10,59882.10,57863.00,67.83K,0.01%
19-Mar-21,58088,57645.00,59448.30,56305.10,83.98K,0.75%
18-Mar-21,57656,58911.80,60088.00,57099.60,102.62K,-2.13%
17-Mar-21,58913.5,56892.90,58933.20,54253.20,118.26K,3.56%
16-Mar-21,56889.7,55619.50,56889.70,53342.60,128.51K,1.97%
15-Mar-21,55791.3,59117.40,60565.90,55088.80,117.71K,-5.62%
14-Mar-21,59113.7,61192.70,61673.70,59113.70,80.29K,-3.40%
13-Mar-21,61195.3,57267.40,61795.80,56118.80,134.64K,6.86%
12-Mar-21,57265.1,57806.20,58052.30,55134.50,116.96K,-0.92%
11-Mar-21,57799.5,55851.20,58135.00,54351.80,129.63K,3.49%
10-Mar-21,55851.9,54882.70,57328.70,53073.60,140.96K,1.77%
9-Mar-21,54879,52352.40,54880.60,51941.30,114.06K,4.91%
8-Mar-21,52311,50988.90,52384.90,49338.10,68.14K,2.61%
7-Mar-21,50982.3,48899.00,51434.10,48890.60,82.91K,4.35%
6-Mar-21,48855.6,48798.70,49191.80,47132.80,66.66K,0.13%
5-Mar-21,48792.5,48363.60,49429.40,46370.10,113.64K,0.75%
4-Mar-21,48428,50388.00,51757.70,47521.80,9.56K,-3.90%
3-Mar-21,50395.1,48422.20,52567.90,48159.20,44.93K,4.07%
2-Mar-21,48424.2,49595.60,50191.90,47100.60,102.10K,-2.36%
1-Mar-21,49595.5,45160.50,49774.00,45008.80,137.52K,9.81%
28-Feb-21,45164,46136.00,46582.00,43100.60,135.08K,-2.11%
27-Feb-21,46136.7,46333.10,48335.10,45059.40,98.75K,-0.45%
26-Feb-21,46345.6,46928.50,48413.90,44248.20,189.41K,-1.24%
25-Feb-21,46928.5,49695.90,52013.80,46773.70,83.22K,-5.57%
24-Feb-21,49697.5,48911.10,51311.80,47031.70,153.75K,1.61%
23-Feb-21,48911.2,54114.10,54115.00,45093.80,315.07K,-9.61%
22-Feb-21,54111.8,57437.60,57480.80,48353.80,244.95K,-5.78%
21-Feb-21,57433.8,55907.60,58335.10,55502.70,87.26K,2.70%
20-Feb-21,55923.7,55922.00,57523.80,54124.10,127.85K,0.03%
19-Feb-21,55906.6,51590.10,56238.50,50816.80,139.43K,8.38%
18-Feb-21,51582.2,52094.50,52524.00,50941.60,94.35K,-0.95%
17-Feb-21,52079.2,49161.30,52577.70,49018.10,140.03K,5.92%
16-Feb-21,49169.7,47934.20,50515.80,47044.40,141.37K,2.57%
15-Feb-21,47936.3,48611.10,48936.50,45786.10,123.18K,-1.45%
14-Feb-21,48643.4,47172.10,49695.10,47051.90,106.50K,3.13%
13-Feb-21,47168.7,47373.10,48097.30,46270.50,89.42K,-0.43%
12-Feb-21,47371.7,47995.00,48927.40,46218.60,133.73K,-1.29%
11-Feb-21,47990.7,44834.80,48622.10,44041.10,145.77K,7.04%
10-Feb-21,44836,46507.80,47295.30,43800.50,151.83K,-3.60%
9-Feb-21,46508.6,46396.40,48143.50,45104.70,193.87K,0.24%
8-Feb-21,46395.7,38853.60,46596.40,38057.00,248.47K,19.41%
7-Feb-21,38852.9,39228.90,39691.70,37381.60,125.37K,-1.03%
6-Feb-21,39256.6,38300.60,40939.70,38275.30,156.02K,2.50%
5-Feb-21,38297.6,36976.40,38303.60,36640.00,100.60K,3.56%
4-Feb-21,36982.1,37648.90,38707.90,36380.80,151.44K,-1.77%
3-Feb-21,37646.8,35486.90,37646.80,35401.50,131.03K,6.09%
2-Feb-21,35485.2,33514.00,35976.10,33462.40,120.85K,5.88%
1-Feb-21,33515.7,33106.80,34685.60,32324.90,126.32K,1.23%
31-Jan-21,33108.1,34281.60,34348.30,32189.90,101.92K,-3.43%
30-Jan-21,34283.1,34300.00,34920.90,32908.50,128.57K,-0.05%
29-Jan-21,34301.8,33381.70,38546.00,31953.30,297.73K,2.78%
28-Jan-21,33374.8,30408.90,33790.80,29911.90,167.39K,9.77%
27-Jan-21,30404,32499.60,32545.40,29290.40,194.35K,-6.46%
26-Jan-21,32502.1,32244.10,32917.70,30850.00,139.84K,0.77%
25-Jan-21,32252.3,32244.30,34854.30,31967.40,142.43K,0.03%
24-Jan-21,32241.3,32088.50,33034.80,30982.90,88.21K,0.47%
23-Jan-21,32088.9,32994.10,33441.40,31418.20,100.70K,-2.76%
22-Jan-21,33000.5,30838.70,33821.20,28871.20,243.09K,7.00%
21-Jan-21,30842.1,35472.30,35591.10,30101.80,253.27K,-13.06%
20-Jan-21,35476.3,35862.10,36384.40,33444.50,153.61K,-1.46%
19-Jan-21,36002.9,36630.60,37821.00,36001.40,79.11K,-1.67%
18-Jan-21,36613.2,35838.20,37436.80,34801.00,111.52K,2.16%
17-Jan-21,35839.6,36020.10,36801.30,33883.50,126.82K,-0.50%
16-Jan-21,36019.5,36751.80,37931.70,35408.40,137.02K,-2.24%
15-Jan-21,36845.8,39175.70,39715.00,34488.70,118.42K,-5.95%
14-Jan-21,39175.7,37383.40,40054.30,36772.10,172.40K,4.80%
13-Jan-21,37382.2,34061.20,37764.60,32451.90,209.93K,9.70%
12-Jan-21,34076.1,35426.00,36598.70,32572.70,241.93K,-4.13%
11-Jan-21,35544.3,38195.30,38217.20,30411.60,251.04K,-6.93%
10-Jan-21,38192.2,40149.70,41362.40,35141.60,215.78K,-4.88%
9-Jan-21,40151.9,40607.20,41363.50,38775.10,128.42K,-1.10%
8-Jan-21,40599.3,39466.40,41921.70,36613.40,251.29K,2.89%
7-Jan-21,39460.2,36798.50,40340.90,36361.20,249.60K,7.25%
6-Jan-21,36793.2,33999.30,36934.80,33408.30,227.56K,8.24%
5-Jan-21,33991.5,32015.40,34414.70,30010.50,202.13K,6.15%
4-Jan-21,32022.6,33016.60,33587.50,28204.50,255.27K,-2.84%
3-Jan-21,32958.9,32192.90,34755.90,32029.60,155.21K,2.38%
2-Jan-21,32193.3,29359.70,33233.50,29008.00,240.87K,9.65%
1-Jan-21,29359.9,28951.70,29627.10,28712.40,100.90K,1.42%
31-Dec-20,28949.4,28866.80,29298.80,28025.00,136.69K,0.28%
30-Dec-20,28868.7,27374.50,28979.30,27374.50,159.82K,5.45%
29-Dec-20,27376,27065.30,27390.70,25902.80,119.57K,1.18%
28-Dec-20,27057.8,26259.20,27444.90,26144.30,126.98K,3.03%
27-Dec-20,26261.3,26460.30,28360.30,25858.20,231.23K,-0.73%
26-Dec-20,26454.4,24714.70,26826.00,24515.10,155.77K,7.15%
25-Dec-20,24689.6,23728.70,24778.90,23445.30,2.40K,4.02%
24-Dec-20,23736.5,23253.20,23783.70,22737.30,104.59K,2.06%
23-Dec-20,23257.9,23820.80,24063.70,22694.70,178.47K,-2.37%
22-Dec-20,23823.2,22730.40,23825.40,22388.60,130.75K,4.82%
21-Dec-20,22728.5,23474.10,24101.90,22015.50,154.69K,-3.18%
20-Dec-20,23474.9,23843.60,24280.90,23098.90,114.09K,-1.55%
19-Dec-20,23844,23127.60,24107.10,22797.00,133.88K,3.10%
18-Dec-20,23127.9,22823.30,23272.80,22361.50,131.80K,1.33%
17-Dec-20,22825.4,21352.30,23738.00,21243.10,310.74K,6.90%
16-Dec-20,21352.2,19434.70,21525.30,19299.70,199.81K,9.87%
15-Dec-20,19434.9,19273.90,19556.30,19076.20,98.39K,0.84%
14-Dec-20,19273.8,19176.40,19346.50,19007.00,67.11K,0.51%
13-Dec-20,19176.8,18808.10,19403.60,18716.80,82.45K,1.96%
12-Dec-20,18808.9,18026.70,18936.20,18025.10,71.37K,4.36%
11-Dec-20,18023.6,18250.50,18288.30,17600.10,111.53K,-1.23%
10-Dec-20,18247.2,18546.10,18551.80,17926.80,85.31K,-1.61%
9-Dec-20,18546,18322.40,18637.90,17658.80,129.72K,1.20%
8-Dec-20,18326.6,19170.80,19288.60,18229.20,101.41K,-4.40%
7-Dec-20,19170.7,19368.40,19424.60,18908.80,61.98K,-1.08%
6-Dec-20,19379.9,19146.00,19417.10,18873.00,54.56K,1.22%
5-Dec-20,19146.5,18657.50,19172.70,18507.10,59.44K,2.62%
4-Dec-20,18658.1,19431.10,19529.50,18610.80,110.63K,-3.99%
3-Dec-20,19433.3,19219.80,19596.60,18883.70,99.97K,1.12%
2-Dec-20,19218.8,18767.90,19335.50,18346.70,91.92K,2.39%
1-Dec-20,18770.7,19697.80,19897.40,18257.00,208.72K,-4.71%
30-Nov-20,19698.1,18186.00,19831.20,18186.00,185.59K,8.32%
29-Nov-20,18185.5,17729.70,18336.30,17530.40,79.12K,2.57%
28-Nov-20,17730.7,17142.60,17874.40,16874.40,95.20K,3.52%
27-Nov-20,17127.1,17160.90,17450.30,16481.60,138.80K,-0.20%
26-Nov-20,17162,18721.90,18894.90,16235.20,312.07K,-8.34%
25-Nov-20,18723,19151.50,19486.70,18527.70,146.12K,-2.24%
24-Nov-20,19152.6,18394.60,19416.60,18074.80,180.79K,4.21%
23-Nov-20,18379.6,18428.10,18756.80,18016.00,127.35K,-0.18%
22-Nov-20,18412.9,18689.30,18751.50,17644.60,121.76K,-1.47%
21-Nov-20,18687.2,18673.80,18966.00,18397.50,108.91K,0.06%
20-Nov-20,18675.2,17805.50,18811.00,17758.40,134.42K,4.90%
19-Nov-20,17803.5,17775.10,18166.00,17380.10,135.94K,0.16%
18-Nov-20,17774.6,17662.30,18466.10,17258.90,233.43K,0.64%
17-Nov-20,17662.3,16715.80,17845.40,16562.00,175.87K,5.66%
16-Nov-20,16715.8,15954.10,16880.70,15870.70,118.09K,4.78%
15-Nov-20,15953,16074.70,16158.10,15782.30,58.43K,-0.73%
14-Nov-20,16071,16323.10,16328.20,15717.70,83.64K,-1.55%
13-Nov-20,16324.2,16293.00,16474.10,15973.40,113.75K,0.18%
12-Nov-20,16294.7,15695.80,16342.70,15483.50,165.54K,3.82%
11-Nov-20,15695.8,15303.10,15953.90,15281.00,119.07K,2.56%
10-Nov-20,15303.6,15328.00,15465.30,15096.50,93.36K,-0.15%
9-Nov-20,15327.2,15483.30,15819.60,14816.90,165.04K,-1.01%
8-Nov-20,15483.7,14826.60,15648.30,14720.70,94.99K,4.42%
7-Nov-20,14828.4,15578.20,15754.40,14385.10,160.73K,-4.81%
6-Nov-20,15577.9,15593.90,15955.20,15223.50,186.13K,-0.06%
5-Nov-20,15587.1,14145.60,15739.90,14099.70,227.49K,10.19%
4-Nov-20,14145.6,14023.00,14238.80,13544.40,140.80K,0.90%
3-Nov-20,14019.9,13560.50,14054.00,13294.60,108.17K,3.38%
2-Nov-20,13561.4,13759.70,13828.40,13214.20,97.76K,-1.44%
1-Nov-20,13759.4,13795.50,13889.50,13628.70,51.71K,-0.27%
31-Oct-20,13797.3,13560.20,14065.40,13441.70,102.75K,1.75%
30-Oct-20,13559.9,13457.00,13667.90,13134.50,108.77K,0.76%
29-Oct-20,13457.2,13278.30,13640.00,12982.90,111.23K,1.34%
28-Oct-20,13278.9,13658.30,13851.70,12907.60,144.18K,-2.77%
27-Oct-20,13657.8,13061.50,13782.30,13050.30,128.64K,4.56%
26-Oct-20,13061.6,13033.00,13229.70,12792.40,89.47K,0.23%
25-Oct-20,13032.2,13117.00,13345.30,12900.40,59.73K,-0.65%
24-Oct-20,13117.2,12933.60,13161.50,12876.40,51.20K,1.42%
23-Oct-20,12934.1,12972.70,13025.50,12738.90,73.94K,-0.31%
22-Oct-20,12974.6,12805.50,13183.90,12698.20,113.31K,1.30%
21-Oct-20,12808.7,11913.60,13213.50,11894.60,197.72K,7.51%
20-Oct-20,11913.5,11753.90,12029.40,11685.70,94.59K,1.36%
19-Oct-20,11753.4,11507.10,11823.30,11413.90,73.04K,2.14%
18-Oct-20,11506.9,11362.10,11506.90,11349.80,31.51K,1.27%
17-Oct-20,11362.1,11321.80,11402.70,11274.40,29.86K,0.35%
16-Oct-20,11322,11503.20,11542.20,11224.60,71.42K,-1.57%
15-Oct-20,11503,11421.40,11590.90,11276.70,70.84K,0.72%
14-Oct-20,11420.4,11424.40,11541.00,11293.50,59.12K,-0.03%
13-Oct-20,11423.8,11533.50,11558.00,11315.90,64.67K,-0.95%
12-Oct-20,11533.9,11370.80,11715.90,11227.40,84.02K,1.43%
11-Oct-20,11371,11295.60,11439.40,11277.60,41.06K,0.64%
10-Oct-20,11298.4,11053.50,11475.00,11053.10,65.81K,2.21%
9-Oct-20,11054.2,10923.50,11103.00,10836.90,70.95K,1.19%
8-Oct-20,10924.1,10670.70,10948.60,10549.60,79.78K,2.37%
7-Oct-20,10670.9,10601.00,10680.10,10553.30,49.27K,0.64%
6-Oct-20,10602.6,10790.20,10800.30,10530.80,69.07K,-1.73%
5-Oct-20,10789.5,10672.50,10789.60,10623.40,48.86K,1.09%
4-Oct-20,10672.9,10544.40,10693.30,10520.80,31.40K,1.22%
3-Oct-20,10544.2,10572.20,10597.80,10501.20,29.10K,-0.27%
2-Oct-20,10572.3,10619.60,10662.90,10387.60,77.94K,-0.45%
1-Oct-20,10620.5,10776.60,10913.70,10462.70,95.33K,-1.44%
30-Sep-20,10776.1,10843.40,10847.70,10667.60,55.55K,-0.60%
29-Sep-20,10840.9,10694.30,10858.40,10642.40,59.64K,1.38%
28-Sep-20,10693.2,10776.40,10946.60,10685.20,72.29K,-0.77%
27-Sep-20,10776.2,10727.90,10799.20,10602.70,40.92K,0.45%
26-Sep-20,10727.9,10688.90,10793.30,10650.20,37.85K,0.37%
25-Sep-20,10688.8,10739.90,10756.00,10558.90,71.43K,-0.47%
24-Sep-20,10739.4,10238.10,10787.80,10201.00,82.95K,4.90%
23-Sep-20,10237.3,10531.50,10535.40,10146.60,74.95K,-2.79%
22-Sep-20,10531.5,10419.40,10570.70,10361.70,63.52K,1.10%
21-Sep-20,10416.8,10919.90,10987.20,10328.50,109.85K,-4.62%
20-Sep-20,10921.5,11081.60,11081.60,10772.70,53.39K,-1.45%
19-Sep-20,11081.8,10933.00,11177.10,10890.70,51.63K,1.36%
18-Sep-20,10933,10941.30,11029.70,10818.70,63.48K,-0.08%
17-Sep-20,10941.3,10950.10,11039.30,10755.20,77.22K,-0.07%
16-Sep-20,10949.5,10785.20,11093.30,10669.20,94.94K,1.52%
15-Sep-20,10785.3,10675.20,10931.80,10627.80,91.70K,1.03%
14-Sep-20,10675.3,10332.70,10744.30,10264.50,96.64K,3.38%
13-Sep-20,10326,10441.70,10579.60,10219.40,66.12K,-1.11%
12-Sep-20,10441.9,10390.20,10476.80,10275.90,48.49K,0.50%
11-Sep-20,10390.2,10339.80,10398.80,10212.60,62.28K,0.49%
10-Sep-20,10339.7,10224.30,10480.30,10219.20,88.01K,1.13%
9-Sep-20,10224.6,10126.80,10343.30,9984.60,71.37K,0.97%
8-Sep-20,10126.6,10376.90,10434.40,9877.10,113.90K,-2.41%
7-Sep-20,10376.9,10296.40,10400.90,9887.00,12.40M,0.78%
6-Sep-20,10296.4,10092.20,10337.70,10004.70,12.12M,2.02%
5-Sep-20,10092.2,10472.30,10558.70,9897.80,14.72M,-3.63%
4-Sep-20,10472.5,10168.70,10614.20,9960.30,12.50M,2.99%
3-Sep-20,10168.8,11413.20,11442.70,10009.50,9.65M,-10.90%
2-Sep-20,11413.3,11914.40,11947.50,11244.90,20.26M,-4.21%
1-Sep-20,11914.9,11644.20,12045.90,11544.60,580.69K,2.32%
31-Aug-20,11644.2,11701.10,11760.20,11563.80,496.14K,-0.49%
30-Aug-20,11702,11468.10,11704.20,11462.60,409.36K,2.04%
29-Aug-20,11468.1,11527.80,11576.80,11433.50,389.85K,-0.51%
28-Aug-20,11527.4,11327.50,11539.00,11281.90,464.94K,1.77%
27-Aug-20,11327.4,11462.30,11580.30,11135.30,560.59K,-1.18%
26-Aug-20,11462.3,11324.90,11533.60,11254.60,513.06K,1.21%
25-Aug-20,11324.8,11752.90,11766.90,11131.00,594.07K,-3.65%
24-Aug-20,11753.5,11641.60,11824.60,11587.10,429.13K,0.96%
23-Aug-20,11641.6,11661.10,11705.40,11520.80,377.33K,-0.17%
22-Aug-20,11661.3,11529.20,11677.00,11382.10,433.98K,1.15%
21-Aug-20,11529.2,11856.90,11877.40,11495.60,506.38K,-2.76%
20-Aug-20,11856.9,11751.00,11881.00,11672.70,430.93K,0.91%
19-Aug-20,11750.2,11944.40,12013.20,11602.60,550.26K,-1.65%
18-Aug-20,11947.6,12283.00,12381.40,11842.00,606.79K,-2.73%
17-Aug-20,12282.6,11898.80,12444.10,11764.00,628.41K,3.22%
16-Aug-20,11899,11845.50,11922.50,11688.90,410.81K,0.45%
15-Aug-20,11845.3,11751.10,11964.00,11711.50,499.10K,0.80%
14-Aug-20,11750.8,11771.10,11835.50,11651.50,435.44K,-0.17%
13-Aug-20,11770.9,11557.20,11772.90,11298.40,545.67K,1.85%
12-Aug-20,11557.2,11390.40,11605.40,11190.60,549.59K,1.46%
11-Aug-20,11390.4,11889.20,11931.80,11146.70,615.90K,-4.19%
10-Aug-20,11889.2,11681.10,12041.10,11546.90,564.11K,1.78%
9-Aug-20,11681.2,11764.40,11792.80,11527.50,303.00K,-0.71%
8-Aug-20,11764.3,11591.60,11805.50,11533.50,317.06K,1.49%
7-Aug-20,11592,11757.10,11901.80,11352.40,517.00K,-1.40%
6-Aug-20,11757.1,11735.00,11898.40,11563.00,554.85K,0.19%
5-Aug-20,11735.1,11184.80,11771.50,11114.50,570.83K,4.92%
4-Aug-20,11184.7,11223.80,11407.80,11043.00,485.79K,-0.35%
3-Aug-20,11224.4,11066.90,11461.10,10981.60,470.24K,1.42%
2-Aug-20,11066.8,11802.60,12061.10,10730.70,647.95K,-6.24%
1-Aug-20,11803.1,11333.20,11847.70,11226.10,611.47K,4.14%
31-Jul-20,11333.4,11096.50,11434.80,10964.60,530.95K,2.14%
30-Jul-20,11096.2,11105.80,11164.40,10861.60,501.14K,-0.09%
29-Jul-20,11105.9,10908.40,11336.50,10771.80,576.83K,1.81%
28-Jul-20,10908.5,10961.10,11046.10,10873.60,658.37K,-1.04%
27-Jul-20,11022.8,9932.70,11367.00,9894.60,908.99K,10.98%
26-Jul-20,9932.5,9690.00,10086.60,9645.90,415.07K,2.35%
25-Jul-20,9704.1,9546.70,9729.30,9536.20,306.29K,1.65%
24-Jul-20,9546.4,9599.20,9626.20,9480.50,359.16K,-0.55%
23-Jul-20,9599.6,9513.60,9646.50,9451.10,425.66K,0.90%
22-Jul-20,9513.7,9387.40,9523.10,9296.00,386.00K,1.35%
21-Jul-20,9387.3,9162.30,9426.90,9155.10,458.99K,2.46%
20-Jul-20,9162.4,9208.10,9218.40,9139.90,312.98K,-0.50%
19-Jul-20,9208,9170.10,9224.80,9106.40,265.25K,0.41%
18-Jul-20,9170.2,9155.80,9198.80,9126.70,276.40K,0.16%
17-Jul-20,9155.8,9135.40,9181.90,9091.50,310.92K,0.22%
16-Jul-20,9135.3,9198.70,9224.20,9052.00,429.04K,-0.69%
15-Jul-20,9198.7,9253.60,9270.20,9168.70,429.84K,-0.59%
14-Jul-20,9253.4,9243.10,9274.80,9135.70,453.83K,0.11%
13-Jul-20,9243.6,9300.50,9329.60,9207.60,456.87K,-0.62%
12-Jul-20,9300.8,9234.20,9337.80,9170.40,366.88K,0.73%
11-Jul-20,9233.3,9285.80,9295.50,9184.20,353.92K,-0.56%
10-Jul-20,9285.1,9239.00,9309.80,9131.90,418.47K,0.53%
9-Jul-20,9235.7,9430.10,9434.50,9176.00,444.27K,-2.06%
8-Jul-20,9429.9,9256.30,9458.30,9233.10,509.94K,1.88%
7-Jul-20,9256,9338.80,9371.20,9209.30,420.55K,-0.89%
6-Jul-20,9339,9080.40,9363.00,9063.20,510.27K,2.84%
5-Jul-20,9081,9134.30,9149.60,8932.10,314.10K,-0.58%
4-Jul-20,9134.4,9067.10,9182.30,9049.60,261.25K,0.74%
3-Jul-20,9067.1,9085.00,9120.40,9050.90,333.88K,-0.20%
2-Jul-20,9085.1,9229.90,9259.70,8962.10,483.10K,-1.57%
1-Jul-20,9229.9,9135.90,9289.00,9101.10,366.78K,1.03%
30-Jun-20,9135.4,9186.00,9199.80,9075.30,381.73K,-0.54%
29-Jun-20,9185.4,9122.80,9229.10,9033.60,401.12K,0.67%
28-Jun-20,9124,9008.40,9185.50,8950.20,329.01K,1.28%
27-Jun-20,9008.3,9160.50,9190.50,8865.30,441.93K,-1.66%
26-Jun-20,9160,9247.50,9296.50,9060.10,489.84K,-0.95%
25-Jun-20,9247.5,9300.80,9327.30,9022.60,524.45K,-0.59%
24-Jun-20,9302,9624.60,9667.40,9223.00,515.78K,-3.35%
23-Jun-20,9624.6,9683.90,9715.60,9581.80,375.49K,-0.61%
22-Jun-20,9683.7,9296.50,9751.90,9285.80,523.32K,4.17%
21-Jun-20,9296.4,9358.80,9411.20,9288.50,335.99K,-0.67%
20-Jun-20,9358.8,9314.00,9394.50,9199.80,383.44K,0.48%
19-Jun-20,9314,9390.30,9424.00,9249.60,478.49K,-0.79%
18-Jun-20,9388.1,9464.60,9480.40,9289.30,391.67K,-0.81%
17-Jun-20,9464.6,9523.60,9543.60,9258.20,446.45K,-0.62%
16-Jun-20,9523.5,9425.60,9577.10,9379.30,545.47K,1.04%
15-Jun-20,9425.4,9345.50,9489.70,8925.60,750.90K,0.86%
14-Jun-20,9345.3,9470.70,9474.70,9264.40,311.27K,-1.33%
13-Jun-20,9471.3,9466.50,9484.90,9369.90,364.97K,0.05%
12-Jun-20,9466.6,9283.70,9547.50,9249.40,529.28K,1.97%
11-Jun-20,9283.2,9878.90,9945.20,9139.10,919.30K,-6.03%
10-Jun-20,9878.8,9768.80,9970.90,9710.70,533.55K,1.13%
9-Jun-20,9768.8,9777.70,9857.20,9616.60,479.55K,-0.09%
8-Jun-20,9777.9,9743.40,9788.20,9662.30,431.04K,0.36%
7-Jun-20,9742.6,9669.60,9791.80,9417.40,549.20K,0.76%
6-Jun-20,9669.6,9630.80,9733.10,9549.50,370.85K,0.40%
5-Jun-20,9631.2,9794.00,9846.10,9628.70,527.05K,-1.67%
4-Jun-20,9794.4,9667.20,9864.40,9490.90,593.66K,1.32%
3-Jun-20,9667.2,9527.00,9667.20,9421.70,558.12K,1.47%
2-Jun-20,9527.6,10190.70,10207.30,9347.30,1.06M,-6.49%
1-Jun-20,10189.3,9454.50,10301.80,9429.70,796.68K,7.77%
31-May-20,9454.8,9692.90,9695.60,9406.20,645.27K,-2.45%
30-May-20,9692.5,9424.80,9729.90,9352.70,720.62K,2.84%
29-May-20,9424.8,9573.40,9596.50,9358.10,814.33K,-1.54%
28-May-20,9572.2,9199.80,9610.80,9119.20,948.86K,4.06%
27-May-20,9199.1,8842.30,9210.90,8818.60,810.89K,4.03%
26-May-20,8842.5,8897.70,8994.60,8713.90,784.92K,-0.63%
25-May-20,8898.2,8728.00,8959.50,8666.10,941.89K,1.95%
24-May-20,8728.2,9177.90,9292.00,8724.10,1.11M,-4.89%
23-May-20,9177,9169.80,9303.20,9098.90,812.56K,0.08%
22-May-20,9169.7,9058.20,9253.50,8952.10,914.59K,1.22%
21-May-20,9059,9511.60,9567.10,8833.60,1.41M,-4.76%
20-May-20,9512.3,9773.00,9829.30,9368.40,1.15M,-2.67%
19-May-20,9773.3,9730.80,9883.90,9498.70,1.16M,0.44%
18-May-20,9730.7,9678.40,9930.20,9524.40,1.18M,0.55%
17-May-20,9677.7,9376.60,9866.00,9327.80,1.18M,3.18%
16-May-20,9379.5,9318.10,9579.00,9233.00,1.10M,0.66%
15-May-20,9318,9778.60,9819.60,9223.20,1.56M,-4.71%
14-May-20,9778.4,9298.70,9887.50,9265.80,1.77M,5.16%
13-May-20,9298.7,8813.90,9384.60,8799.10,1.50M,5.50%
12-May-20,8813.8,8569.80,8964.50,8542.80,1.35M,2.73%
11-May-20,8579.8,8737.60,9129.60,8235.60,2.29M,-1.82%
10-May-20,8738.8,9553.90,9569.40,8259.30,2.47M,-8.54%
9-May-20,9554.6,9806.00,9910.50,9533.60,1.49M,-2.57%
8-May-20,9806.2,9980.10,10018.20,9731.40,1.42M,-1.74%
7-May-20,9979.8,9152.70,10033.00,9064.80,1.91M,9.05%
6-May-20,9151.4,9000.60,9373.70,8923.60,1.62M,1.67%
5-May-20,9001,8874.20,9078.70,8800.40,1.05M,1.42%
4-May-20,8874.7,8885.50,8945.50,8553.20,1.12M,-0.12%
3-May-20,8885.5,8966.20,9169.90,8742.20,1.15M,-0.90%
2-May-20,8966.3,8821.60,8986.20,8771.30,890.34K,1.64%
1-May-20,8821.6,8628.60,9040.30,8621.00,1.11M,2.23%
30-Apr-20,8629,8770.60,9437.50,8425.50,2.04M,-1.62%
29-Apr-20,8770.9,7746.70,8918.50,7729.70,1.83M,13.22%
28-Apr-20,7746.9,7766.00,7770.10,7655.30,808.09K,-0.25%
27-Apr-20,7766,7679.40,7768.50,7637.70,980.50K,1.13%
26-Apr-20,7678.9,7540.40,7679.40,7520.50,921.59K,1.84%
25-Apr-20,7540.4,7503.90,7684.60,7451.00,861.93K,0.49%
24-Apr-20,7503.8,7491.30,7583.50,7423.50,951.95K,0.20%
23-Apr-20,7488.5,7112.80,7655.40,7036.50,1.34M,5.28%
22-Apr-20,7112.9,6842.50,7137.40,6821.80,914.18K,3.95%
21-Apr-20,6842.5,6833.40,6919.30,6774.30,892.57K,0.13%
20-Apr-20,6833.5,7122.90,7207.50,6771.20,1.26M,-4.06%
19-Apr-20,7122.9,7230.90,7238.00,7079.10,5.93M,-1.49%
18-Apr-20,7230.8,7035.90,7259.40,7031.50,796.45K,2.77%
17-Apr-20,7035.8,7085.50,7142.80,7005.80,810.10K,-0.70%
16-Apr-20,7085.6,6629.10,7159.70,6520.50,1.54M,6.89%
15-Apr-20,6629.1,6851.30,6929.50,6615.90,1.00M,-3.24%
14-Apr-20,6850.9,6841.80,6970.80,6768.60,999.53K,0.14%
13-Apr-20,6841.3,6918.10,6920.30,6618.50,1.25M,-1.10%
12-Apr-20,6917.6,6867.90,7158.80,6785.10,1.10M,0.73%
11-Apr-20,6867.8,6862.70,6931.40,6765.10,845.58K,0.07%
10-Apr-20,6863.1,7289.00,7294.40,6756.10,1.37M,-5.84%
9-Apr-20,7289,7361.10,7361.10,7140.30,963.55K,-0.98%
8-Apr-20,7361.2,7185.60,7396.10,7153.10,983.94K,2.45%
7-Apr-20,7185.2,7332.30,7440.30,7101.70,1.32M,-2.01%
6-Apr-20,7332.3,6772.80,7335.00,6770.10,1.53M,8.26%
5-Apr-20,6772.7,6857.50,6889.40,6686.00,842.33K,-1.23%
4-Apr-20,6857.4,6735.90,6958.60,6679.10,1.05M,1.80%
3-Apr-20,6735.9,6799.90,7026.30,6623.60,1.35M,-0.95%
2-Apr-20,6800.5,6638.80,7182.70,6567.90,1.74M,2.44%
1-Apr-20,6638.5,6412.40,6661.30,6157.40,1.40M,3.52%
31-Mar-20,6412.5,6391.10,6513.10,6346.30,1.05M,0.34%
30-Mar-20,6391,5890.40,6576.50,5872.50,1.43M,8.50%
29-Mar-20,5890.4,6233.20,6258.80,5889.30,916.17K,-5.51%
